essay_id,score,words,paragraphs,characters,words_unique_ratio
8525a80,3,266,8,1436,0.5338345864661654
5a9f2f4,1,415,1,2273,0.4771084337349398
dae56ee,2,275,4,1499,0.5890909090909091
2f7eae5,2,310,7,1939,0.5709677419354838
8552d2d,4,354,3,2106,0.4548022598870056
772bf01,4,495,5,3025,0.5050505050505051
af44b3f,1,264,1,1283,0.5492424242424242
32ad275,5,576,5,3182,0.4583333333333333
5ed59c1,3,352,5,1906,0.48295454545454547
471f8d3,3,362,3,1988,0.4419889502762431
2a70d56,3,373,5,2124,0.5040214477211796
38321da,3,544,5,2921,0.45588235294117646
1d287cc,1,334,2,1788,0.6227544910179641
538f361,4,678,5,3828,0.4410029498525074
00b3311,4,490,3,2883,0.5653061224489796
255a2a4,2,407,6,2116,0.48157248157248156
96d1a1b,3,262,5,1560,0.6259541984732825
1731db0,2,246,2,1280,0.4959349593495935
134b993,3,513,4,2878,0.3723196881091618
6fb25b4,2,226,12,1405,0.7256637168141593
2336577,3,248,5,1382,0.6290322580645161
13b6591,2,214,1,1060,0.48130841121495327
2e10f49,2,492,15,2857,0.4024390243902439
7edcf9f,3,393,7,2143,0.40966921119592875
89a47b1,3,475,8,2732,0.52
dbc3874,4,388,6,2304,0.49226804123711343
f273998,3,272,3,1477,0.46691176470588236
1c030ff,1,198,3,1198,0.5808080808080808
ca5cb31,2,152,11,853,0.6776315789473685
9a18591,3,309,6,1717,0.5566343042071198
bc873a6,3,353,2,1884,0.4730878186968839
71c4a6d,4,478,6,2713,0.5334728033472803
0d190c0,4,563,5,3212,0.44582593250444047
e146891,3,256,5,1485,0.53125
6c353b6,2,336,4,1855,0.5297619047619048
1ddd510,2,235,3,1273,0.4808510638297872
90cc6f8,2,163,3,1030,0.6625766871165644
e6ec16d,3,548,6,3039,0.3467153284671533
22a5954,4,467,3,2668,0.4925053533190578
d258cb9,3,387,6,2064,0.524547803617571
38ca5e0,3,226,1,1245,0.6238938053097345
aab740b,1,214,6,1230,0.5514018691588785
9c1ed5d,1,261,6,1506,0.6053639846743295
e15385d,4,563,6,3095,0.46181172291296624
433d0c2,2,229,4,1254,0.537117903930131
9acc5ac,1,259,5,1283,0.4594594594594595
8236b4f,3,353,3,2062,0.46175637393767704
bc412ca,2,226,3,1390,0.6283185840707964
974d35e,5,588,5,3586,0.4642857142857143
b5d9d54,3,455,5,2578,0.44835164835164837
da5a58b,5,543,5,3165,0.5082872928176796
db27efe,3,234,3,1189,0.47863247863247865
2e99f1e,1,175,1,820,0.4857142857142857
0bf03a7,2,350,4,2083,0.5085714285714286
6bd3ac7,2,224,3,1262,0.6026785714285714
e036358,2,760,7,4390,0.5184210526315789
5ba51c8,3,229,5,1160,0.5414847161572053
1374736,2,244,5,1203,0.4959016393442623
c370ff5,2,177,3,1080,0.5932203389830508
31f70db,2,196,4,1004,0.6275510204081632
2e8c47c,1,219,5,1257,0.5068493150684932
0b059bd,1,304,5,1709,0.5723684210526315
6539b8d,2,185,2,1033,0.7189189189189189
aebe3cb,2,407,7,2196,0.5577395577395577
6edf6de,2,345,3,1999,0.6115942028985507
19382b5,1,312,4,1714,0.5801282051282052
51c9e95,4,443,4,2328,0.5033860045146726
19d2d0a,4,367,5,2096,0.6049046321525886
2cf20ff,4,399,4,2391,0.556390977443609
d41c23e,2,186,3,990,0.5806451612903226
1cd0bbb,2,286,2,1816,0.7062937062937062
4f28605,4,317,18,1819,0.5488958990536278
d3c0cb9,3,345,5,1861,0.5623188405797102
0a834e9,4,450,4,2787,0.4111111111111111
758520e,4,634,5,3392,0.35173501577287064
b09dfdd,4,391,5,2324,0.5140664961636828
7edd874,3,182,4,983,0.6318681318681318
5ffa1fa,3,617,7,3774,0.3695299837925446
e50e799,2,296,5,1650,0.543918918918919
8439c0e,5,693,7,4072,0.4574314574314574
833c539,2,362,2,1800,0.425414364640884
5225ffc,2,408,4,2405,0.5686274509803921
a1f1050,3,472,7,2416,0.4449152542372881
a962a05,2,397,4,2010,0.4282115869017632
80ea52e,2,317,5,1527,0.45110410094637227
a2c2911,3,245,4,1392,0.5306122448979592
fad3429,5,679,5,4047,0.5007363770250368
fbc6a12,4,417,6,2220,0.5899280575539568
c6b85ec,3,187,4,1037,0.6256684491978609
84119fd,1,177,5,1064,0.6384180790960452
d4ba980,2,209,3,1097,0.5454545454545454
95b6395,2,167,2,984,0.7005988023952096
87dfa93,2,208,8,1117,0.5625
441ba57,4,559,6,3235,0.40608228980322003
9465a3e,3,292,4,1491,0.4897260273972603
b4dfa5c,2,168,1,927,0.5714285714285714
22e1e7a,4,419,5,2263,0.4081145584725537
24ff191,2,386,3,2047,0.5233160621761658
5500c06,3,469,3,2651,0.4989339019189765
0b53b04,3,252,4,1394,0.5873015873015873
bfc96fc,3,334,1,1735,0.41317365269461076
f7dd4d8,5,659,9,3817,0.44916540212443096
7fac76e,3,295,3,1674,0.5694915254237288
6ebfedc,2,292,3,1582,0.5034246575342466
4378d9a,2,221,4,1199,0.5520361990950227
ebf9d50,2,213,4,1103,0.5727699530516432
932f7ad,3,459,8,2816,0.5468409586056645
7f42751,4,565,6,3325,0.5256637168141592
89a8630,3,395,5,2212,0.5063291139240507
8af880c,3,245,3,1492,0.5673469387755102
357ce9b,4,371,5,2033,0.477088948787062
b6f6276,3,514,8,3044,0.49416342412451364
2344268,2,203,4,1153,0.6600985221674877
b18df38,4,379,4,2011,0.49076517150395776
8c44632,2,308,4,1893,0.4967532467532468
b425a2a,1,160,1,947,0.6625
e42198c,3,286,4,1654,0.541958041958042
d9d132a,3,418,3,2177,0.5167464114832536
995e34c,1,431,4,2479,0.5754060324825986
3fc04bb,2,248,3,1302,0.5282258064516129
6f7f125,5,552,6,3250,0.48188405797101447
44cce77,3,359,6,1978,0.5181058495821727
91e224d,4,602,17,3571,0.5282392026578073
429f1e2,2,241,2,1257,0.46473029045643155
e8d8944,3,235,4,1364,0.6127659574468085
9a5b643,2,332,5,1958,0.4789156626506024
0435f85,3,312,3,1686,0.5256410256410257
0b271eb,3,454,3,2430,0.4581497797356828
6c94afd,2,189,5,1049,0.6243386243386243
7c01ea5,5,666,5,3673,0.4039039039039039
594ab7d,4,541,3,3073,0.4713493530499076
c933387,2,213,6,1260,0.5727699530516432
3cdaa47,4,498,5,2911,0.41164658634538154
b89cdae,2,152,4,809,0.5526315789473685
30a39cd,3,316,5,1742,0.4778481012658228
402c653,2,375,4,2282,0.6533333333333333
7d671b9,3,251,5,1424,0.5537848605577689
0b700a7,2,381,5,2239,0.5984251968503937
f3e44e7,3,212,4,1227,0.6981132075471698
0e46514,4,471,5,2725,0.5753715498938429
1473f9c,2,237,4,1382,0.4388185654008439
557aedb,4,497,4,2731,0.47283702213279677
467a47d,3,389,4,2223,0.5244215938303342
484f0b3,3,636,6,3683,0.4968553459119497
d6d04cd,4,420,5,2467,0.5619047619047619
bf5aec4,5,542,5,3195,0.44280442804428044
943b1a9,2,173,3,924,0.653179190751445
9adc8c8,3,291,3,1544,0.4536082474226804
71a568d,1,287,3,1470,0.5679442508710801
60d63dd,3,241,2,1352,0.5643153526970954
19ea9ea,2,406,1,2179,0.4211822660098522
b82b067,4,428,5,2500,0.5490654205607477
62179d1,2,336,3,1614,0.46130952380952384
32b617d,3,449,6,2505,0.5545657015590201
9d45eaf,2,208,7,1112,0.6442307692307693
0b15a66,3,497,5,2520,0.4024144869215292
63504d6,4,500,4,2811,0.53
85d6bbe,3,299,4,1716,0.47491638795986624
c027ba2,3,257,3,1420,0.6653696498054474
4dfe465,3,269,4,1497,0.5762081784386617
64e6b50,4,554,10,3169,0.4620938628158845
ae92436,4,591,5,3425,0.43824027072758037
e8919c1,4,517,8,2868,0.3771760154738878
7bccaa9,2,185,1,10000,0.6108108108108108
8a9d35f,4,481,6,2798,0.4656964656964657
0cffbfb,2,221,5,1133,0.669683257918552
52c8f85,2,219,4,1190,0.5981735159817352
f01b436,2,285,3,1527,0.4982456140350877
8f6da1c,4,470,5,2664,0.4957446808510638
0210900,2,260,1,1364,0.5192307692307693
65f3733,4,478,5,2814,0.5690376569037657
ed8f1b7,1,300,4,1734,0.48
3ddc72e,2,283,3,1715,0.6042402826855123
a82dbe9,3,287,4,1688,0.5017421602787456
c039048,1,313,3,1702,0.4792332268370607
a644369,4,477,5,2750,0.570230607966457
77bc471,3,337,4,1916,0.5341246290801187
a645234,3,251,4,1462,0.6215139442231076
b7b815f,4,426,6,2369,0.4812206572769953
303c11b,3,437,3,2685,0.5080091533180778
38589ae,2,298,3,1486,0.4463087248322148
cc818e9,4,428,5,2298,0.48364485981308414
21f7c6a,5,672,7,3967,0.4419642857142857
aa7225b,1,297,4,1747,0.6565656565656566
018fbeb,2,277,5,1480,0.5812274368231047
97692d2,3,213,6,1108,0.6009389671361502
2a41ece,4,558,5,3087,0.4659498207885305
3f761e1,4,551,5,2876,0.42286751361161523
eb2dd89,4,456,7,2459,0.48026315789473684
4b30666,4,358,5,2048,0.441340782122905
4caa6f2,5,560,5,3446,0.4857142857142857
8fe2c25,3,284,4,1565,0.5845070422535211
bd205b0,3,451,5,2520,0.3991130820399113
6b1490f,3,328,5,1931,0.46646341463414637
6c7a79d,3,326,5,1717,0.48466257668711654
bdaa1b9,2,223,3,1172,0.5560538116591929
7a7e7bb,3,329,5,1720,0.48936170212765956
904e0b5,2,175,3,949,0.5371428571428571
4cefbe8,4,571,6,3209,0.4851138353765324
073d5b0,4,341,6,1996,0.5043988269794721
34ad424,3,356,4,1895,0.4747191011235955
963705b,6,502,7,3002,0.5438247011952191
a287310,3,518,7,3114,0.4247104247104247
1ca2b1e,4,558,6,2858,0.37455197132616486
5493121,2,180,1,909,0.4888888888888889
62b5df5,3,348,5,2008,0.5545977011494253
bf39c86,2,209,3,1103,0.6698564593301436
0f51dbd,4,702,6,4325,0.46153846153846156
f4e8fd1,3,347,8,1869,0.48703170028818443
8d87606,2,294,5,1638,0.5306122448979592
ac16db3,3,385,5,2196,0.5454545454545454
7b7b6b3,4,408,5,2414,0.5686274509803921
196e078,3,361,5,2011,0.4986149584487535
edb2ade,2,222,3,1342,0.5855855855855856
9637baf,4,546,33,3144,0.5036630036630036
490a3ed,2,179,5,1009,0.49162011173184356
fd2bd08,4,353,5,1980,0.49575070821529743
b75e3d6,5,533,6,3127,0.4803001876172608
e98fbee,3,443,4,2476,0.43115124153498874
124fff0,3,346,3,1923,0.5260115606936416
9691df5,4,657,4,3717,0.5007610350076104
49e51c4,3,245,5,1330,0.49795918367346936
0f384b3,2,158,3,796,0.6075949367088608
ce835ba,4,655,8,3648,0.3755725190839695
8c0e66a,1,360,5,2020,0.5888888888888889
3e4ba35,2,224,2,1271,0.5267857142857143
3698f22,4,466,5,2578,0.5472103004291845
a4eba1b,2,318,3,1820,0.4119496855345912
9b2d95f,3,278,5,1501,0.49280575539568344
3f5213f,2,212,4,1084,0.5518867924528302
4db6acb,3,309,3,1727,0.49838187702265374
c3576dc,4,413,6,2299,0.423728813559322
471fb53,3,234,3,1396,0.5470085470085471
9cf7dd7,4,348,5,2149,0.5172413793103449
6bb7c62,3,318,1,1759,0.5094339622641509
3c883cd,3,325,4,1803,0.5261538461538462
26434a0,4,627,5,3474,0.4226475279106858
191623d,5,537,6,3301,0.5027932960893855
6ebb9fa,3,398,3,2025,0.457286432160804
c8a4759,3,267,5,1375,0.5430711610486891
7a6d548,2,284,3,1521,0.5246478873239436
459951c,3,488,4,2643,0.48565573770491804
289dbd1,3,274,4,1548,0.5401459854014599
510944a,3,272,5,1461,0.5147058823529411
2689ce0,3,415,5,2053,0.43855421686746987
1a401ae,4,675,5,3812,0.4666666666666667
6cec5ed,3,246,4,1468,0.6300813008130082
e6149d1,2,243,4,1247,0.43209876543209874
236bdd3,3,544,6,2843,0.4172794117647059
087f29f,2,225,4,1349,0.5422222222222223
d40c1ad,3,206,3,1134,0.587378640776699
cbb9876,3,236,10,1361,0.6313559322033898
9ece952,3,437,3,2348,0.38443935926773454
e880962,3,353,5,1889,0.5382436260623229
0fc04b5,4,469,6,2724,0.4200426439232409
9b45163,2,185,3,1012,0.6
c9ef046,1,216,4,1293,0.5231481481481481
b55f366,2,210,3,1182,0.5714285714285714
5c0cf35,4,425,5,2526,0.56
faee97d,1,193,3,1031,0.5958549222797928
cece966,3,279,6,1680,0.5053763440860215
356a199,2,360,2,1765,0.4777777777777778
39c8524,4,410,25,2555,0.5707317073170731
4f9f184,3,304,4,1817,0.5263157894736842
28b808f,1,195,4,1048,0.6051282051282051
dd41e75,3,457,5,2378,0.42669584245076586
4316541,1,154,1,869,0.6623376623376623
8fb2390,4,339,6,1901,0.4837758112094395
7d11ab9,3,392,4,2169,0.5382653061224489
0af56e8,4,522,3,2827,0.3620689655172414
56f5293,4,464,5,2650,0.46336206896551724
d914e6f,4,425,8,2701,0.5976470588235294
3b98314,3,545,1,3050,0.5155963302752293
9985008,1,427,3,2576,0.5035128805620609
876000b,4,514,5,2763,0.44163424124513617
e0d239c,4,447,5,2721,0.5167785234899329
7f41025,4,624,6,3655,0.4166666666666667
d360054,3,426,4,2371,0.37089201877934275
cfb8cd5,2,334,3,1740,0.46706586826347307
b87929d,5,530,5,2944,0.41320754716981134
42f073f,5,845,7,4742,0.46272189349112425
caf5ac3,3,439,7,2369,0.38724373576309795
2fb426c,2,166,3,908,0.6144578313253012
514afa4,1,504,1,2676,0.3869047619047619
3a7ccc8,3,295,5,1596,0.5220338983050847
eb387da,3,547,5,3093,0.3071297989031079
7df7949,4,467,5,2486,0.48822269807280516
06d752e,2,356,5,2117,0.4859550561797753
5204283,4,326,5,1724,0.5398773006134969
32f477a,3,286,5,1599,0.4825174825174825
b101f70,5,576,5,3124,0.4809027777777778
19676b0,4,421,7,2340,0.4679334916864608
12ea160,3,395,3,9990,0.4708860759493671
7b59f1a,1,206,1,959,0.49029126213592233
7979641,2,204,5,1025,0.5588235294117647
3fe12c4,2,403,5,2265,0.6203473945409429
66b5046,3,446,5,2396,0.34977578475336324
6f33e1d,5,600,5,3368,0.425
91f9dd8,3,223,5,1184,0.6098654708520179
d0d5c01,4,732,5,3879,0.3797814207650273
59860b0,4,532,5,2934,0.42857142857142855
7f2b3e2,2,383,6,2266,0.4386422976501306
da1c048,5,610,5,3437,0.4459016393442623
06cf397,4,599,5,3040,0.4290484140233723
f7c7aeb,4,403,6,2280,0.598014888337469
e13d2f6,3,184,1,1077,0.625
442a914,3,377,5,2005,0.4880636604774536
0539a44,2,269,3,1540,0.6171003717472119
2ad0a98,3,211,5,1204,0.6587677725118484
92f46f7,1,179,2,1084,0.6424581005586593
587f42e,4,592,6,3343,0.4155405405405405
b7b3b53,2,180,2,1025,0.5055555555555555
8be9ba7,3,558,5,3181,0.553763440860215
235ca29,3,272,3,1570,0.5698529411764706
de5f4a9,4,630,8,3483,0.42857142857142855
e596f8b,3,453,3,2513,0.47240618101545256
3fe76e7,3,464,5,2346,0.49137931034482757
52bd729,4,591,5,3135,0.3587140439932318
0ba0895,2,217,4,1283,0.5622119815668203
d648e2f,4,435,7,2291,0.432183908045977
b6a7244,3,313,4,1721,0.5686900958466453
8dd7df0,4,596,5,3167,0.4966442953020134
f7706af,3,307,4,1569,0.5179153094462541
e7b19e4,2,207,3,1197,0.5700483091787439
87e034c,4,460,4,2621,0.4543478260869565
bdfe5c7,3,521,3,3000,0.491362763915547
86687d9,2,332,5,1752,0.5210843373493976
d81ea74,4,551,7,2992,0.41197822141560797
708eea4,2,184,1,1046,0.6304347826086957
6a638b1,4,563,15,3185,0.4422735346358792
3122de5,3,360,5,2109,0.4305555555555556
3953491,2,189,3,988,0.5396825396825397
866f4b5,3,378,5,1946,0.5158730158730159
6745144,4,366,3,2074,0.5710382513661202
2431df1,4,403,7,2390,0.5607940446650124
5737c3e,3,357,3,2034,0.5154061624649859
9e291ab,4,609,5,3349,0.4827586206896552
b0dc5e4,4,412,5,2384,0.4975728155339806
81a7cb4,3,274,4,1478,0.5182481751824818
b160aea,2,201,1,1064,0.527363184079602
ebcf800,4,335,4,1976,0.5432835820895522
3b223d8,2,291,3,1538,0.48109965635738833
8a4e789,2,327,5,1723,0.45565749235474007
edd6430,4,264,6,1404,0.5265151515151515
d2ef605,3,315,4,1717,0.3968253968253968
0916c73,4,602,14,3461,0.45182724252491696
991002b,3,450,5,2571,0.52
d497eb1,2,189,1,1029,0.6031746031746031
6ed0346,4,435,5,2631,0.5540229885057472
c302026,2,329,6,1628,0.43465045592705165
8035bd1,3,277,3,1551,0.5342960288808665
581e39d,4,559,5,3249,0.5259391771019678
5b94668,3,414,5,2325,0.4323671497584541
eef8c2c,4,430,5,2285,0.40930232558139534
40abe90,2,172,1,1043,0.6046511627906976
58a74f7,3,600,5,3441,0.4766666666666667
4e14b2f,2,555,4,2885,0.518918918918919
2a3f826,2,176,3,971,0.5852272727272727
6185c81,3,256,4,1379,0.4921875
73274a3,1,186,1,1104,0.6827956989247311
a5dceeb,3,472,7,2442,0.4724576271186441
fe05dee,2,329,1,1929,0.48632218844984804
ddc656c,1,324,6,1919,0.5709876543209876
69e41e7,3,250,3,1376,0.488
39cecd2,3,255,4,1355,0.5411764705882353
814c2ae,3,329,1,1898,0.5349544072948328
6f1d082,3,353,5,1966,0.3937677053824363
28d3646,1,184,5,1128,0.625
4a8d31e,4,433,5,2431,0.5427251732101617
9f55d5a,4,409,4,2301,0.4889975550122249
545ddff,3,256,4,1444,0.5
6755b68,2,153,5,813,0.5751633986928104
89b52db,3,519,5,2827,0.42196531791907516
7929404,4,509,5,2801,0.4931237721021611
0544d67,2,252,5,1296,0.503968253968254
4309da2,3,332,5,1954,0.4819277108433735
8cb44f5,3,181,4,1017,0.6022099447513812
a73ac54,2,223,10,1191,0.5067264573991032
04b6e9b,2,269,3,1407,0.5315985130111525
82defb4,4,402,5,2210,0.4900497512437811
c1c1d81,3,304,3,1684,0.5032894736842105
b483c82,3,371,5,2138,0.5525606469002695
b672d4e,3,391,7,2336,0.5166240409207161
126046a,3,362,6,1793,0.4198895027624309
c6544e8,3,240,3,1441,0.5916666666666667
955a73f,2,187,4,1006,0.5454545454545454
318dac4,1,622,4,3066,0.3762057877813505
da4f161,3,515,4,2820,0.4407766990291262
db8c22e,1,358,24,1956,0.5307262569832403
e5b6aff,2,292,5,1552,0.4965753424657534
c044d1a,5,667,5,3755,0.42128935532233885
b90d8f4,1,211,1,1242,0.6303317535545023
f69ae83,3,307,4,1647,0.511400651465798
786771d,2,522,8,4751,0.5421455938697318
3a2ffd1,4,335,5,1821,0.4626865671641791
ec9a106,4,389,4,2282,0.4755784061696658
f22a833,3,468,5,2688,0.48717948717948717
5913470,2,244,3,1206,0.5450819672131147
b1eeba2,2,227,4,1262,0.6123348017621145
0c72406,1,157,1,795,0.6624203821656051
769f7db,2,235,2,1229,0.5361702127659574
7e84242,3,420,5,2428,0.5166666666666667
a17c573,2,743,5,3984,0.47644683714670255
d4efac8,2,276,6,1555,0.5652173913043478
e18a71c,3,402,8,2270,0.5024875621890548
1aed39d,3,415,3,2271,0.4963855421686747
85b6c46,2,264,4,1370,0.5303030303030303
f2b1720,4,463,5,2488,0.4557235421166307
2c3b302,3,299,5,1805,0.568561872909699
a88a91c,4,631,12,3788,0.4865293185419968
179fd6b,3,348,7,2085,0.5057471264367817
9145057,6,722,5,3852,0.4085872576177285
9c06337,3,468,6,2681,0.5854700854700855
ad9c9d2,1,169,3,937,0.6331360946745562
1c8ac21,3,372,5,1969,0.5241935483870968
70ae3fd,3,336,4,1832,0.5
e9d4e22,5,635,4,3794,0.49606299212598426
2b85ea9,3,234,4,1274,0.5213675213675214
2312fc6,1,258,5,1294,0.4844961240310077
06e2db4,6,938,5,5501,0.4189765458422175
7b8a8d4,2,165,5,909,0.44242424242424244
e40a58f,1,416,5,2506,0.44471153846153844
990a4a3,4,457,6,2635,0.5185995623632386
4163451,2,197,3,979,0.5786802030456852
dba8941,1,183,4,1004,0.6721311475409836
8d5be25,5,580,5,3192,0.5017241379310344
04a4399,4,403,5,2421,0.5136476426799007
4916699,3,237,4,1351,0.6455696202531646
e66d620,4,352,6,1926,0.5340909090909091
a2e21d8,3,350,1,1919,0.5342857142857143
c0ced28,2,247,3,1401,0.631578947368421
17fd420,4,306,6,1759,0.5686274509803921
0084f6c,4,390,5,2344,0.5333333333333333
0afe6a6,4,460,4,2565,0.49782608695652175
e2a9ae6,4,598,5,3646,0.5618729096989966
2578c02,4,383,5,2149,0.5013054830287206
22507ef,2,285,4,1485,0.543859649122807
ca49967,4,356,4,2105,0.47191011235955055
7d7bf6b,2,331,3,1872,0.525679758308157
83ede3e,3,422,7,2270,0.556872037914692
241385f,2,245,3,1369,0.5510204081632653
9b3744a,4,605,7,3284,0.42644628099173554
63ef83b,3,275,5,1518,0.5272727272727272
6549f7f,4,451,5,2602,0.5587583148558758
8ca924c,3,363,4,1935,0.44077134986225897
5061c20,3,379,4,2147,0.503957783641161
ea722cd,3,267,4,1540,0.5280898876404494
e608ad1,2,214,6,1315,0.5514018691588785
f352687,3,270,4,1648,0.5444444444444444
dbd15ac,3,356,5,1754,0.4410112359550562
c45f5ce,3,374,5,2062,0.5855614973262032
76f504c,2,212,3,1245,0.6179245283018868
7a43765,4,609,5,3342,0.5073891625615764
1740c90,2,237,1,1237,0.5738396624472574
1a69914,3,428,7,2259,0.4135514018691589
ebe791f,3,312,4,1925,0.5737179487179487
e328a1a,3,689,6,3642,0.4876632801161103
31dd5a1,2,221,1,1143,0.497737556561086
8a469e5,2,472,5,2608,0.5466101694915254
945f7ba,2,295,1,1411,0.33559322033898303
adf1541,2,340,4,1905,0.4176470588235294
cadee56,4,365,5,1986,0.4821917808219178
e5b83a8,3,266,3,1481,0.5676691729323309
22a129c,4,527,3,3029,0.3946869070208729
d03f666,4,435,6,2385,0.41839080459770117
86ad5a8,2,211,5,1302,0.5118483412322274
e2bcd8c,2,328,4,1710,0.49390243902439024
1a19cfb,4,563,5,3027,0.433392539964476
9560f32,2,247,4,1426,0.5708502024291497
bd5978b,2,162,5,907,0.6234567901234568
6962895,2,333,5,1689,0.5105105105105106
b3bd895,2,172,3,931,0.5523255813953488
a381f89,2,314,4,1736,0.554140127388535
71aaa97,2,164,1,882,0.6280487804878049
8a7446c,5,463,6,2425,0.4816414686825054
08c3b51,4,379,4,2195,0.38522427440633245
ef34e97,4,602,5,3304,0.5282392026578073
5e39f74,2,161,3,825,0.5217391304347826
8ef018e,5,687,5,3742,0.4104803493449782
7ff8122,3,361,3,2068,0.5041551246537396
c597562,1,423,1,2266,0.5626477541371159
2748f2a,3,401,5,1916,0.44389027431421446
58d338b,3,297,5,1576,0.5925925925925926
59ba1a1,4,561,5,3223,0.46702317290552586
f70c0fc,3,437,5,2489,0.5263157894736842
41867ee,2,236,3,1237,0.5423728813559322
ae1326b,3,329,1,1651,0.48328267477203646
48c8d1f,1,295,9,1633,0.6203389830508474
a6b5976,3,450,6,2680,0.5577777777777778
97112c1,4,528,5,2849,0.4640151515151515
c3015a5,2,354,3,1879,0.5112994350282486
702ca03,3,296,3,1692,0.5675675675675675
d6a3753,2,172,3,1078,0.6395348837209303
8e0862d,3,520,12,3081,0.46153846153846156
b37e80d,3,354,5,1884,0.4689265536723164
b2e0ad5,2,542,3,5614,0.470479704797048
a6fe2a9,6,614,5,3959,0.42996742671009774
5a0b24e,2,175,3,962,0.52
040ba87,4,511,4,2797,0.38943248532289626
9a24bd9,3,276,12,1565,0.4782608695652174
20f1b82,4,551,5,3090,0.4627949183303085
acc0f9d,3,283,6,1641,0.508833922261484
8ab16db,3,266,6,1428,0.4849624060150376
31c2e4e,5,944,5,5634,0.3961864406779661
ad28e86,3,230,2,1303,0.5391304347826087
6b9b583,4,472,5,2757,0.3961864406779661
3623362,2,167,1,889,0.5988023952095808
0bcac40,3,289,3,1579,0.6124567474048442
da302f5,3,433,7,2429,0.49653579676674364
32ae080,3,364,4,2072,0.5576923076923077
94a8456,4,508,6,2835,0.47834645669291337
433ec6b,3,323,4,1683,0.5201238390092879
7fbdc67,3,376,6,2094,0.5452127659574468
ea5e6cd,2,264,3,1429,0.45454545454545453
e33c88f,3,493,6,2814,0.5294117647058824
6e990ee,6,1235,5,7086,0.362753036437247
a0ecb4b,3,379,4,2251,0.58311345646438
74a6173,2,230,17,1255,0.5869565217391305
cc07126,2,206,14,1113,0.5485436893203883
1f7ff01,2,268,5,1602,0.6231343283582089
691f21e,4,383,4,2219,0.566579634464752
074fd98,4,544,5,2985,0.5073529411764706
e65ae5a,2,201,4,1030,0.5174129353233831
db45d38,4,380,5,2126,0.4263157894736842
eac90b3,2,203,5,1227,0.47783251231527096
4c17fcf,2,174,3,985,0.6206896551724138
466e970,2,270,1,1600,0.6296296296296297
52b89ea,2,197,2,981,0.5380710659898477
f08cc3e,3,340,3,1936,0.6176470588235294
3572e50,2,201,3,1057,0.5174129353233831
93d5e79,3,266,6,1424,0.5300751879699248
6badd4e,2,457,4,2380,0.3938730853391685
6410f68,1,364,9,2256,0.6126373626373627
192cc79,3,338,8,1865,0.5857988165680473
2240658,3,352,10,2155,0.5113636363636364
d9b142b,3,394,3,2077,0.4847715736040609
0e782a4,3,379,5,2156,0.5382585751978892
dd10951,2,191,4,1162,0.5078534031413613
248e116,3,207,4,1189,0.5700483091787439
25c8837,2,166,5,923,0.6325301204819277
4a46db3,4,350,1,1832,0.5114285714285715
bb5d9b1,3,431,4,2696,0.5614849187935035
6578feb,3,481,3,2730,0.4407484407484408
1707c2e,2,152,1,828,0.5723684210526315
06b51cb,3,251,7,1270,0.5099601593625498
9bd57f9,4,474,5,2689,0.4451476793248945
13f1eb5,2,177,5,1022,0.6101694915254238
8e23aab,2,334,5,1856,0.5029940119760479
47d7ad3,3,381,4,2128,0.49343832020997375
7d6d30a,2,282,5,1559,0.5283687943262412
1a0ff6e,4,456,7,2466,0.41885964912280704
35b9791,3,458,7,2478,0.4978165938864629
8358b15,3,260,5,1516,0.6076923076923076
9e4fee7,3,271,10,1508,0.5055350553505535
d31f217,5,547,4,3217,0.4716636197440585
268d81a,2,221,4,1187,0.5113122171945701
dbad79f,3,544,4,3337,0.5147058823529411
fd51489,2,327,4,1702,0.5718654434250765
ef93daa,3,477,5,2375,0.44863731656184486
3dd3f00,4,610,5,3499,0.46557377049180326
933c51d,2,158,2,767,0.6265822784810127
6c90c1d,2,207,5,1102,0.6086956521739131
615011e,2,240,3,1448,0.6375
0ac26e9,3,345,4,1906,0.5072463768115942
7b84689,2,231,4,1216,0.47619047619047616
af12c8a,6,746,8,4211,0.4477211796246649
3decd13,3,362,4,1875,0.44751381215469616
3df555a,1,215,7,1103,0.5813953488372093
035fd2d,3,330,6,1734,0.45151515151515154
839485b,4,343,5,1899,0.5160349854227405
55e8f8c,3,330,6,1785,0.4303030303030303
c5d69ce,1,201,1,1080,0.5621890547263682
19df6c7,2,338,6,1995,0.6272189349112426
99b452f,2,239,4,1237,0.5230125523012552
97b86bc,3,474,3,2652,0.4831223628691983
1926426,4,343,5,1918,0.4314868804664723
6a506f2,3,373,8,2112,0.4772117962466488
1c3ad49,3,336,5,2044,0.5625
2c4ce2c,3,358,1,2101,0.5418994413407822
4bb1fa5,3,332,4,1783,0.4186746987951807
08def35,2,165,3,870,0.5575757575757576
f7c8057,3,388,4,2153,0.5592783505154639
fe6ef52,4,495,3,2579,0.4727272727272727
99be5d5,2,351,6,2022,0.6153846153846154
823960d,2,190,3,1023,0.6210526315789474
3f46dfc,3,263,4,1334,0.45627376425855515
668213d,3,421,4,2148,0.4418052256532066
564fda9,2,238,2,1165,0.4789915966386555
c801796,3,232,4,1187,0.6077586206896551
31e5878,2,167,4,939,0.5868263473053892
ef70f74,4,356,5,1786,0.4550561797752809
06c3953,5,527,8,2896,0.48007590132827327
