essay_id,topic_heuristic
2cfa990,electoral
9e1754d,mars_face
a28c0ab,mars_face
77e5e0d,car_usage
33071db,electoral
de61739,facial_emotion
6584f28,seagoing
d5e9a58,driverless
10aea63,mars_face
c9299e8,mars_face
f7ca7e4,driverless
f6ccd35,mars_face
4151723,mars_face
5bb00d7,venus
3c23544,car_usage
61d399c,other
cd7ffd1,car_usage
333d99e,facial_emotion
cca4654,facial_emotion
c0d358b,mars_face
34f8227,driverless
77de1a5,electoral
f5a3527,venus
91d444b,facial_emotion
5579f11,seagoing
dc0c0e4,venus
9040045,driverless
6b816ad,car_usage
8db93a2,facial_emotion
f96293b,electoral
a99524d,car_usage
f035da5,facial_emotion
eaea4c1,seagoing
6b02148,venus
ece25d4,electoral
4b50f50,facial_emotion
e4185ae,venus
f710362,seagoing
ed29ba5,mars_face
6324de9,driverless
df8ac51,venus
e8deb0e,mars_face
8df4b84,car_usage
4270df5,venus
ed327ab,venus
47f4d37,venus
4d4f171,other
3c29492,facial_emotion
54f8ee6,facial_emotion
7132e94,venus
9a6aefa,venus
49b0696,car_usage
c433787,facial_emotion
5517825,driverless
c83eee5,other
fb8de51,driverless
0edb7ff,electoral
a257c6b,seagoing
290c870,other
ad07e4b,mars_face
dde38cc,car_usage
caf6416,seagoing
f1a13ac,venus
e04cf83,car_usage
5b65fad,driverless
43a5fd6,mars_face
f391354,mars_face
20db8b2,driverless
c331692,driverless
1083f35,venus
489e52a,facial_emotion
c0d1832,car_usage
7b00389,driverless
b1515f1,driverless
1a26c65,mars_face
b81815a,mars_face
8784f93,mars_face
1ba50c1,electoral
d136a52,facial_emotion
ea9b94d,driverless
1ef2f49,mars_face
1af7afc,electoral
8a56381,driverless
d6d654f,car_usage
0e02ecd,car_usage
a9f0b6b,car_usage
8af588a,driverless
2bbf923,driverless
4837056,car_usage
e572cf7,seagoing
898e566,car_usage
1f06856,driverless
5531c2d,seagoing
e7b77a5,seagoing
f2b3076,other
b0c2363,electoral
faf6ad9,facial_emotion
fea6ee2,mars_face
8a50bce,seagoing
e7829cd,car_usage
363d99c,facial_emotion
84d7c0e,driverless
9cd87c2,facial_emotion
7b83f05,other
3def10f,facial_emotion
94950c1,driverless
cf6eebc,car_usage
c11f2f6,driverless
271dcfb,facial_emotion
232fafd,driverless
85cd3d9,mars_face
4a1a43f,facial_emotion
5bdedc7,mars_face
256734b,venus
bb15869,venus
1b68c4b,venus
b2ce49b,car_usage
f810a4f,other
1d3853c,facial_emotion
b606f8d,car_usage
54772a9,mars_face
67f1eb9,facial_emotion
3a41205,seagoing
e5d23e9,mars_face
ddd2a8a,facial_emotion
11fb07e,facial_emotion
243e03f,venus
874375a,electoral
f41e6d1,facial_emotion
bf041d5,electoral
7924343,venus
9fc5125,venus
6372aa0,driverless
9f83cbf,driverless
9457870,mars_face
4f7fcd0,electoral
64084ea,venus
20ec8b0,driverless
0af2d2d,driverless
35edf9f,venus
b5f6a6e,mars_face
76506c9,venus
aa8946d,other
c34b128,facial_emotion
cbd49f8,venus
0aa8caf,driverless
48ba8f5,car_usage
d467bb2,mars_face
d1914a2,electoral
62b0410,facial_emotion
7bb3a15,venus
e3bcbd1,electoral
6c9aebf,mars_face
d46b685,venus
9c43336,other
831d17e,mars_face
0c61969,electoral
8aadd66,seagoing
be4fdc7,car_usage
2cf8c75,seagoing
1af0ccd,mars_face
06cb1df,venus
d356dc9,facial_emotion
4b10de1,electoral
7f540a5,driverless
6f65bbb,car_usage
176fce7,venus
682b513,venus
89e732c,facial_emotion
ef7fe09,mars_face
79504b3,car_usage
81d143e,driverless
8e7cce2,other
3dcd7e8,mars_face
c3208b3,driverless
862b7d7,driverless
fecaec0,venus
f6e0319,mars_face
b83cb77,driverless
3bc1052,electoral
75d4b67,driverless
127e739,mars_face
2389ddc,facial_emotion
17a6ac5,car_usage
29b9ef3,facial_emotion
f705868,mars_face
c6392b4,facial_emotion
ad10d41,car_usage
99dedf4,electoral
a17bd04,venus
706d693,mars_face
d4aaa2a,facial_emotion
34e6274,seagoing
39a0218,facial_emotion
9680a60,driverless
9b6c2ce,venus
d286ab2,electoral
cf0e733,facial_emotion
7736d47,facial_emotion
4104399,driverless
f628167,facial_emotion
07dd0fd,venus
66209d0,facial_emotion
a99ca12,venus
deaf9d5,other
9dcd73c,mars_face
40aedc0,car_usage
66de556,driverless
c8948b3,mars_face
5edf56a,venus
f05fbc1,electoral
8e5c3ce,other
383e230,driverless
f53d743,driverless
3f15b98,venus
50abc78,venus
b1dea4b,electoral
27c0af1,mars_face
845ae54,seagoing
df22b27,driverless
f8fe1ca,facial_emotion
f897850,car_usage
439e4a1,facial_emotion
03ae0c4,electoral
c4adfd0,seagoing
f3c5fdd,electoral
4f584fc,mars_face
f733076,driverless
43d40a3,mars_face
3a481f7,facial_emotion
a82eb41,driverless
504d063,seagoing
45a5be8,seagoing
bc2c839,car_usage
82ffec5,car_usage
db1689b,driverless
07e96aa,mars_face
5730f65,venus
2b057fb,driverless
f7c1419,electoral
e05e602,seagoing
bca97ce,car_usage
56ecb8f,driverless
b051cda,driverless
b5dda6c,facial_emotion
c7e5b0f,driverless
f3b8391,facial_emotion
4b2ae1b,electoral
1bd1109,venus
8a64697,venus
a510e35,venus
6c80131,driverless
8a26294,driverless
d878b34,mars_face
8cd41e6,venus
4a1beff,venus
2736215,car_usage
b27e01b,mars_face
ee1e9a5,car_usage
8de8114,facial_emotion
94d4c0f,electoral
3d68e8b,driverless
5446002,electoral
ce81872,seagoing
ab4898e,other
72d06e4,driverless
85efad1,driverless
ca5625f,facial_emotion
4fdc11e,facial_emotion
88eed90,driverless
6fe4eb5,car_usage
3fd3ab7,driverless
6ead7d4,venus
7b5cdd2,driverless
eaf9b82,driverless
e3fa7fd,electoral
64e3c99,other
77e4a63,seagoing
0f3483e,driverless
a468634,venus
687f32e,driverless
ae3994d,facial_emotion
f33de44,seagoing
9e404d4,facial_emotion
24af377,car_usage
2059452,facial_emotion
358bc70,driverless
2b83b27,driverless
4da0062,facial_emotion
d8a2b0d,mars_face
4653b67,facial_emotion
717fb16,mars_face
273ea57,venus
d65c27e,venus
305a4e4,seagoing
11f89ce,car_usage
3786747,driverless
7d1829d,driverless
289b64b,venus
e939170,facial_emotion
a8c0065,other
9489333,facial_emotion
32f232d,facial_emotion
32f9b1d,car_usage
02da02a,seagoing
ab2b805,venus
5be63fc,electoral
085f158,electoral
62b94ff,car_usage
35666d3,driverless
bc5e602,driverless
c4d222a,seagoing
e57c038,venus
849dd76,venus
50cf7e6,mars_face
75a6339,facial_emotion
ac53aed,driverless
4d6b8ea,driverless
4ceefe6,driverless
a83b54b,seagoing
d88f3fc,electoral
d656985,facial_emotion
d67d2c2,venus
98f995a,car_usage
58ca596,driverless
6cc889f,driverless
7cb7c5e,electoral
01a39ed,driverless
795e021,car_usage
e5d4c5d,facial_emotion
877914b,venus
1a5babf,venus
a82df4d,car_usage
953f9ef,other
4889825,mars_face
6951784,electoral
8500af6,driverless
621d3f0,mars_face
adf8adf,venus
8096d1d,driverless
ad8b905,seagoing
3d0cbc9,venus
ab490fb,facial_emotion
6b97c5f,venus
d552343,facial_emotion
a815b01,facial_emotion
79ecfd6,driverless
2a36c77,seagoing
a6c22d2,electoral
e9f6b71,driverless
2b7513d,driverless
c62bfaa,electoral
3906f96,mars_face
5993357,seagoing
3fe4901,driverless
3832cfe,seagoing
d2d6be7,electoral
930d1c2,venus
f59a340,driverless
1f28e13,other
7b6d1f8,car_usage
4c1ae2c,facial_emotion
e203c24,driverless
be12d44,mars_face
d1b5929,driverless
c8019ba,mars_face
98bf596,mars_face
9a57298,driverless
f30ae24,venus
183678c,seagoing
68a22c3,car_usage
1f78438,driverless
c83f4c0,seagoing
c753797,venus
8a3c5fd,facial_emotion
f808998,venus
5a8d9b6,facial_emotion
288c02f,seagoing
e96d264,other
868ce52,facial_emotion
b4bab3d,electoral
50fa26f,mars_face
a4801ba,electoral
63ca7f6,venus
7a87575,other
9140a3a,venus
fda9df8,facial_emotion
435a100,driverless
1f06ef4,electoral
8193171,facial_emotion
36fd5ae,venus
14a8933,car_usage
688b494,mars_face
6d69401,facial_emotion
60ebb07,facial_emotion
e849943,car_usage
a93459e,driverless
f5a6bfe,mars_face
2ae8014,seagoing
ade71b5,facial_emotion
b7c4c75,electoral
56ae3e1,venus
9d7bddd,mars_face
a068742,seagoing
6e29395,electoral
07c48b4,facial_emotion
436c83d,electoral
3f57bee,facial_emotion
5e9ef47,driverless
f5e157f,driverless
e0c94eb,driverless
ce34d62,electoral
63e0593,electoral
e6631d0,driverless
0f967f0,venus
400b44f,venus
e4ba378,other
f0cf383,venus
04ea96d,electoral
83b20db,driverless
52bab68,driverless
a361772,facial_emotion
4af15c8,venus
df2acd5,seagoing
3c13b79,mars_face
603df6a,other
a06da16,car_usage
b71d27f,seagoing
a7407bc,facial_emotion
c29eca8,seagoing
85f8412,electoral
1e23fee,venus
ad980d6,car_usage
f6aceb4,driverless
10698ad,driverless
867bdc0,electoral
9aaf6d5,venus
ce2ef24,car_usage
a431cea,facial_emotion
b36ff44,facial_emotion
3e9dcd5,venus
ed8e7cc,driverless
56b9a21,driverless
1fa1932,electoral
cbd5c1b,other
a157ef0,driverless
7a20045,driverless
f81b391,venus
66e9092,facial_emotion
bc56baf,electoral
7242039,driverless
57f53f2,venus
a55a0fd,driverless
9c2e29d,venus
35e2bbc,driverless
451c89c,facial_emotion
23e30c0,seagoing
3dd7796,car_usage
9476b21,facial_emotion
7bd14db,electoral
3272cf9,facial_emotion
3f488c7,driverless
494c3eb,mars_face
a8c1526,mars_face
dcda789,facial_emotion
ab47cd1,mars_face
d54478f,mars_face
21f5006,facial_emotion
04f1fc3,other
9d66f87,mars_face
798836c,seagoing
1085eef,driverless
b6994cb,electoral
3256f36,mars_face
e6605dc,seagoing
c9b67ff,facial_emotion
e5a7bcf,driverless
039e817,electoral
268cbfc,facial_emotion
34ee1a0,electoral
7fd2d14,venus
b5f3117,electoral
d4bee32,driverless
97da44f,venus
8a844ca,venus
da3c348,seagoing
b595104,electoral
8c820ae,driverless
492ece5,electoral
b9c57fb,driverless
32090e3,driverless
e5e6810,venus
b670f65,facial_emotion
a657a2a,other
62c1262,car_usage
3905809,driverless
6db09d8,facial_emotion
1abf7b9,driverless
5b3b31a,facial_emotion
5f7439b,facial_emotion
10e0b91,car_usage
929dbaa,seagoing
e7f598c,other
607cd44,venus
7162eb1,venus
dd43506,driverless
52ec23c,driverless
791384e,facial_emotion
cd7941c,facial_emotion
d5a2731,electoral
9382923,car_usage
a25d61b,venus
ebe5148,venus
5d843d0,facial_emotion
c801518,facial_emotion
b106e35,other
1af5f9b,driverless
784933d,car_usage
d8d429b,facial_emotion
5acd760,mars_face
64e9501,driverless
a698bb4,driverless
1f07cb9,car_usage
471ba4e,car_usage
8525a80,electoral
5a9f2f4,venus
dae56ee,car_usage
2f7eae5,electoral
8552d2d,facial_emotion
772bf01,venus
af44b3f,seagoing
32ad275,car_usage
5ed59c1,venus
471f8d3,facial_emotion
2a70d56,driverless
38321da,driverless
1d287cc,other
538f361,venus
00b3311,venus
255a2a4,mars_face
96d1a1b,facial_emotion
1731db0,facial_emotion
134b993,electoral
6fb25b4,venus
2336577,mars_face
13b6591,other
2e10f49,venus
7edcf9f,venus
89a47b1,seagoing
dbc3874,driverless
f273998,venus
1c030ff,driverless
ca5cb31,seagoing
9a18591,seagoing
bc873a6,venus
71c4a6d,car_usage
0d190c0,venus
e146891,driverless
6c353b6,facial_emotion
1ddd510,other
90cc6f8,facial_emotion
e6ec16d,venus
22a5954,facial_emotion
d258cb9,facial_emotion
38ca5e0,facial_emotion
aab740b,electoral
9c1ed5d,venus
e15385d,driverless
433d0c2,mars_face
9acc5ac,facial_emotion
8236b4f,venus
bc412ca,facial_emotion
974d35e,electoral
b5d9d54,venus
da5a58b,venus
db27efe,driverless
2e99f1e,other
0bf03a7,electoral
6bd3ac7,venus
e036358,car_usage
5ba51c8,seagoing
1374736,seagoing
c370ff5,electoral
31f70db,seagoing
2e8c47c,venus
0b059bd,car_usage
6539b8d,venus
aebe3cb,other
6edf6de,venus
19382b5,car_usage
51c9e95,venus
19d2d0a,car_usage
2cf20ff,venus
d41c23e,facial_emotion
1cd0bbb,venus
4f28605,driverless
d3c0cb9,mars_face
0a834e9,facial_emotion
758520e,driverless
b09dfdd,electoral
7edd874,venus
5ffa1fa,electoral
e50e799,venus
8439c0e,facial_emotion
833c539,venus
5225ffc,car_usage
a1f1050,car_usage
a962a05,venus
80ea52e,mars_face
a2c2911,other
fad3429,car_usage
fbc6a12,car_usage
c6b85ec,other
84119fd,electoral
d4ba980,facial_emotion
95b6395,venus
87dfa93,seagoing
441ba57,facial_emotion
9465a3e,seagoing
b4dfa5c,driverless
22e1e7a,driverless
24ff191,driverless
5500c06,venus
0b53b04,driverless
bfc96fc,mars_face
f7dd4d8,electoral
7fac76e,venus
6ebfedc,driverless
4378d9a,other
ebf9d50,mars_face
932f7ad,car_usage
7f42751,car_usage
89a8630,facial_emotion
8af880c,facial_emotion
357ce9b,driverless
b6f6276,facial_emotion
2344268,venus
b18df38,mars_face
8c44632,facial_emotion
b425a2a,venus
e42198c,venus
d9d132a,driverless
995e34c,venus
3fc04bb,other
6f7f125,venus
44cce77,car_usage
91e224d,car_usage
429f1e2,driverless
e8d8944,car_usage
9a5b643,venus
0435f85,venus
0b271eb,facial_emotion
6c94afd,seagoing
7c01ea5,driverless
594ab7d,driverless
c933387,facial_emotion
3cdaa47,facial_emotion
b89cdae,venus
30a39cd,driverless
402c653,car_usage
7d671b9,facial_emotion
0b700a7,facial_emotion
f3e44e7,facial_emotion
0e46514,car_usage
1473f9c,electoral
557aedb,facial_emotion
467a47d,facial_emotion
484f0b3,car_usage
d6d04cd,car_usage
bf5aec4,electoral
943b1a9,venus
9adc8c8,seagoing
71a568d,seagoing
60d63dd,facial_emotion
19ea9ea,venus
b82b067,driverless
62179d1,other
32b617d,facial_emotion
9d45eaf,mars_face
0b15a66,driverless
63504d6,driverless
85d6bbe,driverless
c027ba2,driverless
4dfe465,venus
64e6b50,driverless
ae92436,car_usage
e8919c1,electoral
7bccaa9,facial_emotion
8a9d35f,driverless
0cffbfb,mars_face
52c8f85,venus
f01b436,driverless
8f6da1c,car_usage
0210900,other
65f3733,car_usage
ed8f1b7,electoral
3ddc72e,facial_emotion
a82dbe9,driverless
c039048,facial_emotion
a644369,car_usage
77bc471,facial_emotion
a645234,driverless
b7b815f,electoral
303c11b,venus
38589ae,seagoing
cc818e9,driverless
21f7c6a,electoral
aa7225b,facial_emotion
018fbeb,driverless
97692d2,seagoing
2a41ece,venus
3f761e1,driverless
eb2dd89,seagoing
4b30666,facial_emotion
4caa6f2,driverless
8fe2c25,driverless
bd205b0,venus
6b1490f,facial_emotion
6c7a79d,driverless
bdaa1b9,driverless
7a7e7bb,mars_face
904e0b5,mars_face
4cefbe8,electoral
073d5b0,facial_emotion
34ad424,facial_emotion
963705b,driverless
a287310,electoral
1ca2b1e,driverless
5493121,facial_emotion
62b5df5,mars_face
bf39c86,driverless
0f51dbd,venus
f4e8fd1,driverless
8d87606,driverless
ac16db3,facial_emotion
7b7b6b3,car_usage
196e078,facial_emotion
edb2ade,facial_emotion
9637baf,driverless
490a3ed,seagoing
fd2bd08,mars_face
b75e3d6,facial_emotion
e98fbee,electoral
124fff0,facial_emotion
9691df5,car_usage
49e51c4,seagoing
0f384b3,seagoing
ce835ba,electoral
8c0e66a,car_usage
3e4ba35,seagoing
3698f22,car_usage
a4eba1b,venus
9b2d95f,venus
3f5213f,venus
4db6acb,venus
c3576dc,driverless
471fb53,other
9cf7dd7,venus
6bb7c62,facial_emotion
3c883cd,venus
26434a0,driverless
191623d,electoral
6ebb9fa,driverless
c8a4759,seagoing
7a6d548,electoral
459951c,car_usage
289dbd1,mars_face
510944a,electoral
2689ce0,venus
1a401ae,car_usage
6cec5ed,venus
e6149d1,facial_emotion
236bdd3,mars_face
087f29f,electoral
d40c1ad,other
cbb9876,driverless
9ece952,other
e880962,seagoing
0fc04b5,electoral
9b45163,driverless
c9ef046,electoral
b55f366,facial_emotion
5c0cf35,facial_emotion
faee97d,driverless
cece966,electoral
356a199,driverless
39c8524,driverless
4f9f184,car_usage
28b808f,venus
dd41e75,facial_emotion
4316541,venus
8fb2390,mars_face
7d11ab9,facial_emotion
0af56e8,other
56f5293,venus
d914e6f,venus
3b98314,car_usage
9985008,electoral
876000b,facial_emotion
e0d239c,other
7f41025,facial_emotion
d360054,facial_emotion
cfb8cd5,other
b87929d,electoral
42f073f,driverless
caf5ac3,facial_emotion
2fb426c,venus
514afa4,electoral
3a7ccc8,mars_face
eb387da,mars_face
7df7949,other
06d752e,electoral
5204283,mars_face
32f477a,electoral
b101f70,venus
19676b0,driverless
12ea160,mars_face
7b59f1a,mars_face
7979641,seagoing
3fe12c4,car_usage
66b5046,facial_emotion
6f33e1d,facial_emotion
91f9dd8,venus
d0d5c01,car_usage
59860b0,venus
7f2b3e2,electoral
da1c048,driverless
06cf397,car_usage
f7c7aeb,mars_face
e13d2f6,facial_emotion
442a914,facial_emotion
0539a44,other
2ad0a98,other
92f46f7,facial_emotion
587f42e,facial_emotion
b7b3b53,seagoing
8be9ba7,car_usage
235ca29,venus
de5f4a9,electoral
e596f8b,driverless
3fe76e7,other
52bd729,facial_emotion
0ba0895,facial_emotion
d648e2f,facial_emotion
b6a7244,driverless
8dd7df0,driverless
f7706af,seagoing
e7b19e4,seagoing
87e034c,driverless
bdfe5c7,car_usage
86687d9,venus
d81ea74,electoral
708eea4,other
6a638b1,venus
3122de5,venus
3953491,driverless
866f4b5,car_usage
6745144,facial_emotion
2431df1,venus
5737c3e,electoral
9e291ab,car_usage
b0dc5e4,venus
81a7cb4,venus
b160aea,seagoing
ebcf800,driverless
3b223d8,driverless
8a4e789,driverless
edd6430,seagoing
d2ef605,mars_face
0916c73,venus
991002b,car_usage
d497eb1,driverless
6ed0346,electoral
c302026,seagoing
8035bd1,facial_emotion
581e39d,venus
5b94668,electoral
eef8c2c,driverless
40abe90,facial_emotion
58a74f7,car_usage
4e14b2f,seagoing
2a3f826,mars_face
6185c81,mars_face
73274a3,venus
a5dceeb,facial_emotion
fe05dee,electoral
ddc656c,venus
69e41e7,venus
39cecd2,mars_face
814c2ae,driverless
6f1d082,other
28d3646,car_usage
4a8d31e,driverless
9f55d5a,venus
545ddff,electoral
6755b68,mars_face
89b52db,venus
7929404,car_usage
0544d67,driverless
4309da2,facial_emotion
8cb44f5,seagoing
a73ac54,other
04b6e9b,facial_emotion
82defb4,mars_face
c1c1d81,mars_face
b483c82,driverless
b672d4e,facial_emotion
126046a,mars_face
c6544e8,facial_emotion
955a73f,mars_face
318dac4,seagoing
da4f161,car_usage
db8c22e,mars_face
e5b6aff,driverless
c044d1a,driverless
b90d8f4,facial_emotion
f69ae83,driverless
786771d,electoral
3a2ffd1,driverless
ec9a106,electoral
f22a833,venus
5913470,seagoing
b1eeba2,mars_face
0c72406,mars_face
769f7db,mars_face
7e84242,driverless
a17c573,other
d4efac8,electoral
e18a71c,driverless
1aed39d,venus
85b6c46,seagoing
f2b1720,mars_face
2c3b302,facial_emotion
a88a91c,electoral
179fd6b,electoral
9145057,facial_emotion
9c06337,car_usage
ad9c9d2,venus
1c8ac21,mars_face
70ae3fd,mars_face
e9d4e22,venus
2b85ea9,other
2312fc6,seagoing
06e2db4,facial_emotion
7b8a8d4,seagoing
e40a58f,electoral
990a4a3,driverless
4163451,seagoing
dba8941,seagoing
8d5be25,facial_emotion
04a4399,facial_emotion
4916699,other
e66d620,seagoing
a2e21d8,venus
c0ced28,venus
17fd420,driverless
0084f6c,facial_emotion
0afe6a6,facial_emotion
e2a9ae6,car_usage
2578c02,seagoing
22507ef,mars_face
ca49967,facial_emotion
7d7bf6b,electoral
83ede3e,seagoing
241385f,electoral
9b3744a,venus
63ef83b,electoral
6549f7f,car_usage
8ca924c,facial_emotion
5061c20,venus
ea722cd,electoral
e608ad1,electoral
f352687,electoral
dbd15ac,mars_face
c45f5ce,car_usage
76f504c,venus
7a43765,car_usage
1740c90,seagoing
1a69914,other
ebe791f,electoral
e328a1a,car_usage
31dd5a1,car_usage
8a469e5,car_usage
945f7ba,other
adf1541,facial_emotion
cadee56,mars_face
e5b83a8,driverless
22a129c,facial_emotion
d03f666,driverless
86ad5a8,electoral
e2bcd8c,other
1a19cfb,other
9560f32,driverless
bd5978b,driverless
6962895,other
b3bd895,mars_face
a381f89,mars_face
71aaa97,other
8a7446c,mars_face
08c3b51,venus
ef34e97,car_usage
5e39f74,other
8ef018e,driverless
7ff8122,facial_emotion
c597562,seagoing
2748f2a,mars_face
58d338b,venus
59ba1a1,driverless
f70c0fc,car_usage
41867ee,venus
ae1326b,mars_face
48c8d1f,car_usage
a6b5976,venus
97112c1,electoral
c3015a5,car_usage
702ca03,venus
d6a3753,electoral
8e0862d,electoral
b37e80d,venus
b2e0ad5,facial_emotion
a6fe2a9,facial_emotion
5a0b24e,facial_emotion
040ba87,electoral
9a24bd9,driverless
20f1b82,driverless
acc0f9d,venus
8ab16db,mars_face
31c2e4e,electoral
ad28e86,venus
6b9b583,driverless
3623362,mars_face
0bcac40,venus
da302f5,driverless
32ae080,facial_emotion
94a8456,driverless
433ec6b,seagoing
7fbdc67,facial_emotion
ea5e6cd,facial_emotion
e33c88f,venus
6e990ee,facial_emotion
a0ecb4b,venus
74a6173,seagoing
cc07126,mars_face
1f7ff01,facial_emotion
691f21e,driverless
074fd98,car_usage
e65ae5a,other
db45d38,facial_emotion
eac90b3,seagoing
4c17fcf,venus
466e970,venus
52b89ea,other
f08cc3e,car_usage
3572e50,other
93d5e79,seagoing
6badd4e,mars_face
6410f68,venus
192cc79,car_usage
2240658,electoral
d9b142b,car_usage
0e782a4,driverless
dd10951,facial_emotion
248e116,facial_emotion
25c8837,venus
4a46db3,facial_emotion
bb5d9b1,car_usage
6578feb,facial_emotion
1707c2e,other
06b51cb,mars_face
9bd57f9,electoral
13f1eb5,driverless
8e23aab,electoral
47d7ad3,venus
7d6d30a,driverless
1a0ff6e,mars_face
35b9791,mars_face
8358b15,driverless
9e4fee7,driverless
d31f217,driverless
268d81a,venus
dbad79f,car_usage
fd51489,car_usage
ef93daa,driverless
3dd3f00,car_usage
933c51d,driverless
6c90c1d,other
615011e,driverless
0ac26e9,facial_emotion
7b84689,seagoing
af12c8a,electoral
3decd13,driverless
3df555a,mars_face
035fd2d,mars_face
839485b,mars_face
55e8f8c,driverless
c5d69ce,electoral
19df6c7,venus
99b452f,driverless
97b86bc,venus
1926426,driverless
6a506f2,electoral
1c3ad49,driverless
2c4ce2c,electoral
4bb1fa5,mars_face
08def35,venus
f7c8057,car_usage
fe6ef52,other
99be5d5,car_usage
823960d,mars_face
3f46dfc,seagoing
668213d,mars_face
564fda9,venus
c801796,other
31e5878,electoral
ef70f74,other
06c3953,mars_face
6d24baf,other
e284ce9,car_usage
d70fe0c,driverless
a6ad743,venus
1a252f8,other
0de82fe,seagoing
85f5495,electoral
58ef980,other
75c1146,electoral
9ac0f34,other
fe0abe4,driverless
fb768c2,seagoing
7b43ed3,seagoing
f26eb1e,driverless
21d3475,venus
38b22fd,mars_face
374f667,seagoing
8c803bb,venus
554ae4e,seagoing
a572f95,car_usage
c4877f9,car_usage
1868e57,driverless
bbd6e51,electoral
c8a1bfd,other
1013fcd,facial_emotion
823a2a2,driverless
639781e,driverless
b85b50c,facial_emotion
c8b7e84,mars_face
0ef994a,seagoing
cd32f6d,mars_face
1ef395a,facial_emotion
33b606a,venus
ef602ce,mars_face
ab3211b,mars_face
c411407,electoral
4fec4c2,seagoing
7f66ed8,electoral
bce4b7f,seagoing
129237b,venus
6a56c51,driverless
837ac19,facial_emotion
8d9682b,seagoing
4784274,car_usage
5ce6e6e,car_usage
7d10a79,venus
5652951,mars_face
c998974,venus
d463cd2,facial_emotion
2ad190b,driverless
b5bd8b8,venus
adae5e9,venus
0cf0f8e,facial_emotion
0630503,facial_emotion
725701a,venus
6959d73,mars_face
9371007,seagoing
a2ffd16,mars_face
08e2ae1,seagoing
ca552f6,electoral
e55d0a9,facial_emotion
8100b68,facial_emotion
5f06a48,driverless
87719e2,car_usage
e1fcb27,electoral
c72c7ff,facial_emotion
3d2985e,mars_face
44bca10,mars_face
e32b3f7,driverless
7200dfd,mars_face
ee8161c,mars_face
fc59dc3,driverless
3fdaaec,car_usage
0047cb3,car_usage
077eeea,venus
14c37b2,other
0224c63,seagoing
49f49a3,other
908493d,facial_emotion
83eb2af,seagoing
7108253,facial_emotion
4393d81,venus
0b72cc9,venus
8b4327d,electoral
ff988c9,car_usage
1e98d70,facial_emotion
07a7832,other
e9bdad6,seagoing
29e4c71,seagoing
b649349,mars_face
33b6860,other
b73b97e,car_usage
fa56b19,facial_emotion
99f273c,other
6c84f16,electoral
b160f34,venus
fd53f42,driverless
e2714d3,electoral
cdef38a,driverless
5c0dcf4,facial_emotion
ea18a54,mars_face
566528a,car_usage
bd80d69,venus
e2f6e1d,seagoing
39ca929,venus
6d8b37d,facial_emotion
4314782,mars_face
69e8f9e,electoral
5f95578,facial_emotion
bc40edd,driverless
06041d8,venus
3fa6785,driverless
b51348e,electoral
b03d8d2,driverless
0dec069,facial_emotion
6dd916e,facial_emotion
30ee72d,seagoing
fe10f02,other
ac8e39c,driverless
d55925e,venus
86a9f0d,other
a2919c3,venus
768f1ef,car_usage
eb8f967,mars_face
d1bb139,driverless
fe936f8,facial_emotion
e221e9b,electoral
c8ced2c,seagoing
c31b9fc,facial_emotion
0add2dc,venus
e7309a3,venus
859107e,driverless
52b037c,facial_emotion
4f0e1e0,venus
49c3efc,driverless
f527b86,mars_face
0999761,driverless
232ae04,car_usage
2bfdedf,mars_face
9ffbcd2,mars_face
c09f013,venus
c255b1f,facial_emotion
3af6a4a,venus
da508af,driverless
729d99e,venus
5bdbe50,venus
b09306b,facial_emotion
8d985e2,electoral
1c935d2,venus
c163697,seagoing
6dc1f12,facial_emotion
3889cc7,mars_face
d8b2798,driverless
88784a0,driverless
2169b0a,car_usage
6136e73,venus
714a2c3,electoral
ebc0784,mars_face
49597fd,driverless
a3de134,electoral
5ab9aee,other
3984590,venus
98702c4,seagoing
1dee883,venus
99491b5,facial_emotion
0c8039c,seagoing
c77265c,car_usage
b64812e,venus
99a411a,electoral
09330dc,car_usage
d71408c,mars_face
e379e7a,facial_emotion
cfec3bc,driverless
704db62,driverless
4a04ad6,electoral
d9a2d87,electoral
b98a8e7,venus
0540b80,driverless
28645f2,car_usage
d1e43ab,driverless
3eaecf8,other
c2216d9,other
d0178e8,facial_emotion
8fc6d64,seagoing
6f15dae,mars_face
9e8effb,electoral
1c2e15b,facial_emotion
6561024,facial_emotion
664f9f3,mars_face
b9c3e06,driverless
d855308,venus
f4f1df7,driverless
e2aa3a0,driverless
874ca36,venus
d641974,electoral
d0cb8fd,electoral
163ac0f,electoral
c6ec467,mars_face
62edb06,facial_emotion
37ffbbd,car_usage
ca986e1,venus
fb71126,venus
d45a14a,seagoing
9e8ccf4,driverless
123dd58,car_usage
2850024,car_usage
1179156,electoral
342ac7e,venus
d8cf53c,driverless
73a8c12,car_usage
4f1ec05,venus
ed284d6,mars_face
88ff1f2,venus
cba7a80,venus
acc9711,car_usage
a72cfc0,seagoing
374b731,driverless
d03e92e,mars_face
8bfb48a,facial_emotion
a608acf,mars_face
aa59c89,car_usage
d5e0122,electoral
60782e9,driverless
5fe2abc,venus
4a0930a,electoral
cbdf284,mars_face
5f640dd,driverless
373dc3f,facial_emotion
ead8b47,venus
a4adf34,venus
5a22a42,facial_emotion
c9da758,electoral
4714ef3,seagoing
eb63b28,electoral
1ad3bee,driverless
